日期,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
108/07/30,11 椰子,25.2,17.4,10.5,17.6,3967
108/07/31,11 椰子,23.0,16.2,10.1,16.4,2862
108/08/01,11 椰子,24.9,16.7,11.0,17.2,3325
108/08/02,11 椰子,25.2,17.9,11.5,18.1,2558
108/08/03,11 椰子,25.4,17.6,11.6,17.9,3008
108/08/04,11 椰子,24.0,18.7,13.7,18.7,3479
108/08/06,11 椰子,24.8,18.2,11.5,18.2,4297
108/08/07,11 椰子,24.2,18.4,9.3,17.8,3266
108/08/08,11 椰子,20.3,16.5,12.0,16.3,3339
108/08/09,11 椰子,19.7,15.7,11.7,15.7,1731
108/08/10,11 椰子,18.0,13.5,9.5,13.6,1644
108/08/11,11 椰子,22.8,12.4,10.1,14.0,1758
108/08/13,11 椰子,27.2,15.6,9.4,16.6,3208
108/08/14,11 椰子,26.4,17.1,12.4,18.0,3126
108/08/15,11 椰子,27.4,15.7,10.1,16.9,3234
108/08/18,11 椰子,32.9,19.6,10.9,20.6,3503
108/08/20,11 椰子,32.4,19.1,9.2,19.8,4067
108/08/21,11 椰子,25.5,15.2,6.8,15.6,4763
108/08/22,11 椰子,25.7,14.3,8.3,15.4,4155
108/08/23,11 椰子,20.4,12.2,6.4,12.7,4972
108/08/24,11 椰子,22.1,8.3,5.0,10.4,2681
108/08/25,11 椰子,22.1,11.3,5.0,12.2,2298
108/08/27,11 椰子,25.9,12.6,10.0,14.8,2143
108/08/28,11 椰子,23.6,14.0,6.7,14.4,2609
108/08/29,11 椰子,24.0,14.4,6.7,14.8,2923
108/08/30,11 椰子,22.8,16.6,8.3,16.2,2497
108/08/31,11 椰子,20.0,15.5,8.1,14.9,2154
108/09/01,11 椰子,22.5,15.6,7.3,15.3,2543
108/09/03,11 椰子,21.5,14.2,6.5,14.1,3047
108/09/04,11 椰子,22.4,13.7,5.8,13.9,3155
108/09/05,11 椰子,20.6,15.4,12.0,15.8,1790
108/09/06,11 椰子,19.2,12.9,5.0,12.6,2666
108/09/07,11 椰子,19.4,12.2,5.1,12.2,1844
108/09/08,11 椰子,18.8,13.8,6.8,13.4,2268
108/09/10,11 椰子,20.2,12.4,4.2,12.3,2585
108/09/11,11 椰子,20.8,13.3,6.4,13.4,2006
108/09/12,11 椰子,21.0,16.4,10.0,16.0,2340
108/09/13,11 椰子,19.7,15.0,10.1,15.0,2575
108/09/14,11 椰子,16.0,14.2,10.3,13.8,1237
108/09/17,11 椰子,19.9,15.6,9.7,15.3,3073
108/09/18,11 椰子,20.2,15.0,10.6,15.1,1769
108/09/19,11 椰子,19.1,15.7,9.4,15.2,1899
108/09/20,11 椰子,19.2,15.8,10.8,15.5,2179
108/09/21,11 椰子,14.7,10.5,5.6,10.4,2319
108/09/22,11 椰子,15.6,12.6,7.1,12.1,1429
108/09/24,11 椰子,18.0,15.8,9.7,15.0,1432
108/09/25,11 椰子,18.5,14.4,10.0,14.3,1287
108/09/26,11 椰子,17.4,15.3,11.5,15.0,1695
108/09/27,11 椰子,17.0,15.5,12.6,15.2,1370
108/09/28,11 椰子,15.8,13.4,11.5,13.5,987
108/09/29,11 椰子,15.9,13.3,8.5,12.9,1433
108/10/01,11 椰子,15.0,15.0,12.1,14.4,1290
108/10/02,11 椰子,18.7,14.7,8.5,14.3,1120
108/10/03,11 椰子,18.5,12.4,5.0,12.2,1873
108/10/04,11 椰子,19.5,15.5,10.0,15.2,1546
108/10/05,11 椰子,20.4,16.7,14.7,17.0,1900
108/10/06,11 椰子,21.4,18.0,15.0,18.1,1073
108/10/08,11 椰子,22.3,16.9,14.8,17.6,1857
108/10/09,11 椰子,21.8,15.8,11.6,16.1,2390
108/10/10,11 椰子,21.2,16.2,13.4,16.7,1530
108/10/11,11 椰子,19.5,15.4,14.7,16.1,1797
108/10/12,11 椰子,21.0,17.3,15.0,17.6,1466
108/10/13,11 椰子,21.4,16.4,15.0,17.1,1596
108/10/15,11 椰子,20.1,17.5,14.6,17.5,1751
108/10/16,11 椰子,23.8,19.1,15.1,19.3,1406
108/10/18,11 椰子,18.4,15.4,14.0,15.7,3136
108/10/19,11 椰子,16.0,13.2,10.1,13.2,1997
108/10/20,11 椰子,15.7,13.5,10.5,13.4,1686
108/10/22,11 椰子,20.0,16.1,8.8,15.5,1295
108/10/23,11 椰子,19.7,16.8,11.2,16.2,894
108/10/24,11 椰子,17.0,16.4,12.7,15.8,990
108/10/25,11 椰子,16.5,14.3,9.8,13.9,1427
108/10/26,11 椰子,17.1,15.9,10.9,15.1,1503
108/10/27,11 椰子,17.0,15.7,13.5,15.5,1824
108/10/29,11 椰子,17.0,16.2,13.6,15.9,1260
108/10/30,11 椰子,17.6,13.3,7.3,13.0,1386
108/10/31,11 椰子,16.6,15.1,10.1,14.4,1230
108/11/01,11 椰子,16.8,11.7,5.0,11.3,802
108/11/02,11 椰子,15.7,14.0,11.7,13.9,898
108/11/03,11 椰子,14.5,11.7,8.7,11.6,1471
108/11/05,11 椰子,18.3,13.1,10.0,13.5,1215
108/11/06,11 椰子,17.5,13.5,6.0,12.8,1306
108/11/07,11 椰子,16.0,14.7,11.0,14.2,1020
108/11/08,11 椰子,17.3,15.2,10.3,14.6,982
108/11/09,11 椰子,14.7,11.8,9.2,11.8,1896
108/11/10,11 椰子,15.3,13.3,12.0,13.4,1660
108/11/12,11 椰子,15.0,12.3,6.5,11.7,1598
108/11/13,11 椰子,16.0,12.6,9.8,12.7,1483
108/11/15,11 椰子,16.2,11.8,8.5,12.0,2087
108/11/16,11 椰子,16.0,12.3,7.3,12.0,1203
108/11/17,11 椰子,15.0,12.0,10.0,12.2,1835
108/11/19,11 椰子,15.1,10.8,6.3,10.8,2183
108/11/20,11 椰子,14.0,10.3,6.0,10.2,1234
108/11/21,11 椰子,15.0,12.0,8.0,11.8,1024
108/11/22,11 椰子,12.7,10.4,8.2,10.4,1704
108/11/23,11 椰子,13.9,10.2,6.6,10.2,1047
108/11/24,11 椰子,17.5,13.5,12.0,14.0,491
108/11/26,11 椰子,13.0,11.2,5.4,10.4,1350
108/11/27,11 椰子,13.9,11.5,6.8,11.1,1283
108/11/28,11 椰子,14.0,13.0,11.3,12.9,902
108/11/29,11 椰子,13.0,11.1,8.8,11.0,631
108/11/30,11 椰子,13.8,11.7,10.0,11.8,902
108/12/01,11 椰子,14.0,11.7,9.6,11.8,780
108/12/03,11 椰子,12.6,10.4,5.5,9.8,1984
108/12/04,11 椰子,12.0,11.8,10.5,11.6,902
108/12/05,11 椰子,12.6,11.0,6.4,10.4,1151
108/12/06,11 椰子,12.0,11.6,8.7,11.1,663
108/12/07,11 椰子,11.0,10.8,7.5,10.2,602
108/12/10,11 椰子,14.0,10.1,5.3,9.9,1486
108/12/11,11 椰子,12.0,11.0,9.6,10.9,932
108/12/12,11 椰子,12.0,11.1,8.4,10.7,1259
108/12/13,11 椰子,12.6,11.2,9.2,11.1,1312
108/12/14,11 椰子,16.0,13.4,7.0,12.7,901
108/12/15,11 椰子,14.5,12.3,8.7,12.0,922
108/12/17,11 椰子,15.0,12.3,6.4,11.6,1591
108/12/18,11 椰子,15.4,12.4,9.0,12.3,1314
108/12/19,11 椰子,14.2,11.2,9.0,11.4,620
108/12/20,11 椰子,13.6,10.9,5.0,10.2,1190
108/12/21,11 椰子,15.7,11.3,9.0,11.7,929
108/12/22,11 椰子,14.1,9.2,5.0,9.4,1311
108/12/24,11 椰子,14.5,11.1,6.6,10.9,1960
108/12/25,11 椰子,14.0,10.0,8.1,10.4,1145
108/12/26,11 椰子,13.8,8.8,5.0,9.0,1799
108/12/27,11 椰子,11.9,8.0,5.0,8.2,971
108/12/28,11 椰子,12.2,11.0,8.1,10.7,870
108/12/29,11 椰子,14.1,10.7,9.0,11.0,560
108/12/31,11 椰子,15.3,10.6,5.0,10.4,1000
109/01/01,11 椰子,11.8,9.0,9.0,9.6,334
109/01/02,11 椰子,15.0,13.5,11.0,13.3,572
